CustomerID,SignupDate,TransactionDate,Revenue,Quantity,ProductCategory,Region,City,Country,TenureMonths,ChurnFlag,,OK
C0374,10/1/2023,11/18/2023,24.25,2,Electronics,South,Lisatown,United Kingdom,1,No,,
C0060,1/2/2023,4/29/2023,24.32,2,Toys,West,Hoffmanville,Canada,3,No,,
C0231,7/3/2022,10/14/2022,24.40,2,Beauty,South,Lake Larry,Australia,3,No,,
C0042,7/21/2023,8/2/2023,24.42,2,Sports,East,South Aaron,United States,0,No,,
C0154,6/9/2023,11/5/2023,24.44,2,Apparel,South,New David,United States,4,No,,
C0455,12/5/2023,12/5/2023,24.51,2,Sports,North,West Michael,Germany,0,No,,
C0015,1/8/2023,3/1/2023,24.52,2,Toys,North,North Deniseside,United States,1,No,,
C0389,2/5/2022,4/10/2022,24.54,2,Home,East,New Stephanie,United States,2,No,,
C0216,7/20/2023,8/17/2023,24.55,2,Electronics,West,New Brooke,Germany,0,No,,
C0056,12/12/2022,11/7/2023,24.58,2,Toys,South,Lake Debra,France,11,No,,
C0008,9/7/2023,11/18/2023,24.58,2,Beauty,North,West Elizabeth,France,2,No,,
C0228,9/4/2022,5/6/2023,24.81,2,Toys,North,Sanchezfort,United Kingdom,8,Yes,,
C0352,12/15/2022,7/4/2023,24.96,2,Electronics,South,East Donna,Canada,6,No,,
C0218,1/20/2023,9/4/2023,24.96,2,Beauty,South,Lake Chad,Canada,7,No,,
C0118,5/15/2022,12/1/2023,25.12,2,Toys,East,Williamview,United Kingdom,18,No,,
C0094,1/15/2023,11/14/2023,25.25,2,Home,West,Samuelhaven,United Kingdom,10,No,,
C0131,4/7/2023,6/21/2023,25.41,2,Sports,North,Shawhaven,France,2,No,,
C0393,5/27/2023,9/29/2023,25.44,2,Electronics,West,Shawhaven,Australia,4,No,,
C0411,11/1/2022,12/26/2023,25.45,2,Electronics,West,Lake Larry,Germany,14,No,,
C0313,2/5/2023,7/19/2023,25.50,2,Electronics,East,North Richardmouth,United States,5,No,,
C0165,9/12/2023,12/22/2023,25.58,2,Toys,West,New Brooke,Canada,3,No,,
C0397,5/23/2022,7/3/2023,25.61,2,Home,South,Sanchezfort,France,13,No,,
C0433,10/19/2023,11/16/2023,25.69,2,Toys,East,Lake Debbie,France,0,No,,
C0275,6/9/2022,6/2/2023,25.85,2,Toys,North,Sanchezfort,Australia,11,No,,
C0118,5/15/2022,9/11/2023,25.86,2,Home,West,Daviston,Canada,16,No,,
C0165,9/12/2023,9/15/2023,25.89,2,Sports,East,New Kellystad,Canada,0,No,,
C0479,9/11/2022,12/16/2023,25.91,2,Home,South,Lake Rebeccaside,United Kingdom,15,No,,
C0118,5/15/2022,10/16/2022,25.92,2,Home,West,West Donald,France,5,No,,
C0286,11/4/2023,11/12/2023,25.94,2,Beauty,South,Coxberg,Germany,0,No,,
C0236,9/2/2023,11/18/2023,26.09,2,Home,West,Lake Debbie,United Kingdom,2,No,,
C0277,8/21/2022,8/25/2022,26.16,2,Sports,South,North Deniseside,Germany,0,Yes,,
C0018,5/11/2022,2/23/2023,26.17,2,Sports,East,Port Keith,Canada,9,No,,
C0169,10/2/2023,12/13/2023,26.18,2,Apparel,North,Lake Chad,Australia,2,No,,
C0092,8/5/2022,4/26/2023,26.31,2,Toys,South,North Micheleland,Canada,8,No,,
C0259,4/18/2023,11/30/2023,26.33,2,Beauty,West,Port Jesseville,United States,7,No,,
C0117,1/28/2022,3/8/2023,26.39,2,Apparel,East,Lake Nicoleview,Australia,13,No,,
C0472,8/6/2022,4/1/2023,26.42,2,Sports,West,North Jessicaland,Germany,7,Yes,,
C0147,4/30/2023,6/28/2023,26.47,2,Beauty,West,Martinezbury,United States,1,No,,
C0191,11/15/2023,12/26/2023,26.47,2,Toys,South,Cassandraton,France,1,No,,
C0465,10/12/2022,9/24/2023,26.53,2,Sports,West,Stevenland,Australia,11,No,,
C0215,8/8/2022,3/16/2023,26.61,2,Sports,North,Coxberg,Australia,7,Yes,,
C0181,9/16/2022,1/24/2023,26.67,2,Apparel,North,Taylorburgh,United Kingdom,4,No,,
C0182,12/25/2022,7/11/2023,26.73,2,Toys,North,East Nicholasfurt,Australia,6,Yes,,
C0277,8/21/2022,4/9/2023,26.79,2,Sports,East,South Todd,France,7,Yes,,
C0422,4/13/2022,4/27/2022,26.87,2,Apparel,South,West Allison,Germany,0,No,,
C0036,11/13/2023,12/28/2023,26.88,2,Apparel,South,North Judithbury,Australia,1,No,,
C0303,12/21/2023,12/26/2023,26.95,2,Home,South,Cassandraton,Canada,0,No,,
C0271,9/11/2022,11/6/2023,26.97,2,Home,South,North Deniseside,United Kingdom,14,No,,
C0133,1/5/2022,8/25/2022,27.00,2,Apparel,West,Lake Mark,Canada,7,Yes,,
C0126,4/9/2022,1/10/2023,27.21,2,Toys,West,East Lydiamouth,Canada,9,No,,
C0379,1/28/2023,12/6/2023,27.25,2,Home,North,South Dianeshire,United Kingdom,10,No,,
C0474,3/8/2023,11/12/2023,27.34,2,Sports,West,East Nicholasfurt,Germany,8,No,,
C0126,4/9/2022,11/16/2023,27.35,2,Electronics,North,Port Jesseville,Germany,19,No,,
C0009,5/2/2022,8/3/2023,27.37,2,Beauty,North,Mooreport,France,15,No,,
C0190,8/22/2022,3/26/2023,27.49,2,Electronics,South,Mortonside,Canada,7,No,,
C0394,2/4/2023,3/3/2023,27.81,2,Apparel,East,North SUnited Statesn,United States,0,No,,
C0078,6/11/2022,12/30/2023,27.99,2,Toys,West,East Jill,United States,18,No,,
C0097,6/6/2022,10/14/2023,28.19,2,Home,West,East Nicholasfurt,Germany,16,No,,
C0430,4/16/2022,9/14/2022,28.24,2,Toys,South,Taylorburgh,France,5,Yes,,
C0157,8/31/2022,7/31/2023,28.53,2,Beauty,East,Williamview,Australia,11,Yes,,
C0013,4/4/2023,7/8/2023,28.56,2,Electronics,West,Port Richard,United States,3,No,,
C0430,4/16/2022,11/8/2022,28.59,2,Apparel,South,Mortonside,Germany,6,Yes,,
C0066,3/22/2022,7/14/2023,28.64,2,Apparel,West,Jasonfort,Germany,15,No,,
C0156,11/30/2023,12/17/2023,28.66,2,Home,West,South Patrickmouth,Germany,0,No,,
C0133,1/5/2022,10/14/2022,28.66,2,Toys,East,Lake Matthew,France,9,Yes,,
C0073,4/22/2023,10/11/2023,28.75,2,Toys,North,New Brooke,United Kingdom,5,No,,
C0442,10/3/2023,10/4/2023,28.76,2,Electronics,West,Danielchester,France,0,No,,
C0070,1/25/2023,6/6/2023,28.79,2,Electronics,East,Gomezchester,United Kingdom,4,No,,
C0142,11/22/2023,12/27/2023,29.03,2,Sports,West,North SUnited Statesn,France,1,No,,
C0028,4/5/2023,12/5/2023,29.12,2,Toys,North,Rodneyside,Germany,8,No,,
C0283,6/1/2022,11/27/2022,29.13,2,Toys,West,Ericmouth,Australia,5,No,,
C0186,10/11/2023,10/22/2023,29.21,2,Home,East,Jacquelineland,Canada,0,No,,
C0419,7/26/2023,12/16/2023,29.21,2,Apparel,South,New Mariotown,United Kingdom,4,No,,
C0331,9/1/2023,11/11/2023,29.32,2,Electronics,East,New Jeffrey,Australia,2,No,,
C0487,3/18/2023,8/15/2023,29.38,2,Beauty,East,Lake Crystalbury,France,5,No,,
C0407,5/30/2022,12/18/2023,29.50,2,Sports,West,North Richardmouth,France,18,No,,
C0170,5/21/2023,10/26/2023,29.52,2,Electronics,South,Stewartland,United Kingdom,5,No,,
C0486,10/21/2023,10/24/2023,29.59,2,Toys,South,Port Richard,Canada,0,No,,
C0406,5/5/2022,5/8/2022,29.60,2,Apparel,West,Lake Mark,Germany,0,No,,
C0376,5/5/2023,10/3/2023,29.60,2,Home,West,Lake Chad,France,5,No,,
C0378,4/14/2022,12/24/2023,29.65,2,Toys,East,North Micheleland,France,20,No,,
C0455,12/5/2023,12/19/2023,29.85,2,Apparel,South,Teresaburgh,United Kingdom,0,No,,
C0056,12/12/2022,4/3/2023,29.86,2,Beauty,East,North John,France,3,No,,
C0191,11/15/2023,11/29/2023,29.87,2,Apparel,North,Coxberg,United States,0,No,,
C0413,11/13/2023,12/20/2023,29.91,2,Beauty,West,New Brooke,Germany,1,No,,
C0418,2/22/2022,10/26/2022,29.94,2,Electronics,North,Lake Lisaport,United Kingdom,8,Yes,,
C0023,2/18/2023,4/5/2023,29.95,2,Apparel,West,Sarahborough,Germany,1,Yes,,
C0489,11/21/2022,6/28/2023,29.98,2,Toys,West,Coxberg,France,7,No,,
C0014,3/29/2022,10/9/2022,29.99,2,Home,East,Leeville,United States,6,No,,
C0031,9/10/2022,3/8/2023,30.01,2,Home,South,Robinsonshire,Canada,5,No,,
C0025,7/11/2022,10/7/2022,30.02,2,Apparel,West,North Amandahaven,France,2,No,,
C0177,1/12/2023,9/27/2023,30.07,2,Electronics,East,East Courtneychester,Canada,8,No,,
C0147,4/30/2023,11/5/2023,30.08,2,Electronics,North,North Jessicaland,Germany,6,No,,
C0195,8/31/2023,9/14/2023,30.09,2,Sports,East,Ericmouth,France,0,No,,
C0475,12/7/2022,7/28/2023,30.16,2,Toys,West,Lisatown,United Kingdom,7,Yes,,
C0081,9/28/2022,11/12/2022,30.18,2,Sports,North,North SUnited Statesn,Canada,1,No,,
C0068,1/23/2023,10/2/2023,30.19,2,Toys,South,East Donna,Australia,8,Yes,,
C0014,3/29/2022,4/24/2023,30.27,2,Beauty,South,Brandtside,United Kingdom,13,No,,
C0120,2/2/2022,1/20/2023,30.27,2,Beauty,North,East Nicholasfurt,Canada,11,Yes,,
C0192,10/26/2023,12/26/2023,30.28,2,Electronics,East,East Nicholasfurt,Canada,2,No,,
C0030,1/22/2022,11/24/2022,30.42,2,Sports,West,North Deniseside,Germany,10,Yes,,
C0399,12/20/2022,9/6/2023,30.47,2,Apparel,South,South Christineshire,United States,8,No,,
C0390,11/16/2023,11/24/2023,30.47,2,Beauty,East,Gomezchester,United Kingdom,0,No,,
C0249,12/12/2022,10/28/2023,30.57,2,Electronics,East,Sanchezfort,Germany,10,No,,
C0154,6/9/2023,7/18/2023,30.62,2,Sports,South,Lisatown,Germany,1,No,,
C0383,4/22/2023,5/23/2023,30.68,2,Home,West,Danielchester,Australia,1,No,,
C0343,8/8/2022,1/12/2023,30.75,2,Toys,West,New Jessica,Canada,5,No,,
C0147,4/30/2023,10/17/2023,30.76,2,Apparel,East,South Todd,France,5,No,,
C0180,9/20/2023,10/9/2023,30.84,2,Apparel,North,East Lydiamouth,Australia,0,No,,
C0467,3/10/2022,12/10/2023,30.84,2,Home,South,West Juan,Germany,21,No,,
C0085,9/9/2022,2/1/2023,30.90,2,Home,North,North Judithbury,Australia,4,No,,
C0054,1/14/2022,12/23/2022,30.94,2,Beauty,East,West Michael,United States,11,No,,
C0173,8/19/2022,1/6/2023,30.98,2,Sports,West,Robinsonshire,Canada,4,No,,
C0034,2/28/2022,3/16/2022,30.98,2,Home,East,West Juan,France,0,No,,
C0282,2/8/2023,2/15/2023,30.99,2,Beauty,East,Adamsborough,United States,0,Yes,,
C0473,4/19/2023,10/24/2023,31.02,2,Sports,West,Johnfurt,United Kingdom,6,No,,
C0088,12/26/2023,12/28/2023,31.09,2,Beauty,North,Williamview,Australia,0,No,,
C0072,4/16/2022,7/11/2022,31.13,2,Apparel,West,Lake Debbie,Germany,2,No,,
C0462,3/11/2023,11/25/2023,31.14,2,Beauty,North,Juliechester,United Kingdom,8,No,,
C0193,1/9/2023,3/22/2023,31.20,2,Beauty,East,New Brooke,Germany,2,No,,
C0043,9/1/2022,11/9/2023,31.33,2,Apparel,South,North SUnited Statesn,Australia,14,No,,
C0311,5/15/2022,5/17/2022,31.35,2,Apparel,East,North Cynthiaview,United Kingdom,0,No,,
C0078,6/11/2022,7/5/2023,31.43,2,Apparel,South,East Nathaniel,Germany,12,No,,
C0450,8/24/2023,12/16/2023,31.46,2,Beauty,West,Sanchezfort,United States,3,No,,
C0459,3/17/2022,9/17/2023,31.54,2,Home,East,North Micheleland,United States,18,Yes,,
C0366,1/18/2022,10/13/2023,31.58,2,Apparel,North,East Courtneychester,United Kingdom,21,Yes,,
C0475,12/7/2022,7/6/2023,31.72,2,Beauty,East,West Allison,United States,7,Yes,,
C0490,5/31/2023,10/19/2023,31.83,2,Home,North,North Noahstad,United Kingdom,4,No,,
C0048,1/21/2022,4/27/2022,31.87,2,Home,South,Lake Larry,Germany,3,No,,
C0010,4/12/2023,12/20/2023,31.89,2,Home,East,Port Jacobland,United States,8,No,,
C0389,2/5/2022,9/7/2022,31.93,2,Toys,West,West Elizabeth,United Kingdom,7,No,,
C0428,1/5/2023,11/1/2023,32.02,2,Home,East,Lake Debbie,Germany,10,No,,
C0277,8/21/2022,10/19/2023,32.05,2,Sports,North,Port Colleenhaven,United States,14,Yes,,
C0014,3/29/2022,10/29/2022,32.09,2,Sports,East,Stevenland,United Kingdom,7,No,,
C0111,2/23/2023,12/10/2023,32.13,2,Toys,North,East Jessetown,Canada,9,No,,
C0332,10/11/2022,2/8/2023,32.20,2,Electronics,West,Lake Debbie,Canada,4,No,,
C0186,10/11/2023,12/11/2023,32.35,2,Toys,East,Port Colleenhaven,Canada,2,No,,
C0403,11/29/2023,12/27/2023,32.36,2,Toys,West,North Beth,United States,0,No,,
C0278,4/9/2022,11/29/2022,32.38,2,Sports,West,Ericmouth,Canada,7,Yes,,
C0338,7/11/2022,11/28/2022,32.44,2,Apparel,West,East Donna,Australia,4,No,,
C0346,2/15/2022,8/6/2023,32.56,2,Home,South,Mooreport,United Kingdom,17,No,,
C0263,9/3/2023,12/23/2023,32.72,2,Apparel,South,North Micheleland,Germany,3,No,,
C0429,9/28/2023,10/2/2023,32.79,2,Electronics,East,West Allison,Australia,0,No,,
C0089,12/21/2023,12/24/2023,33.05,2,Beauty,North,Lake Rebeccaside,Australia,0,No,,
C0455,12/5/2023,12/14/2023,33.12,2,Home,North,Hoffmanville,United States,0,No,,
C0236,9/2/2023,11/24/2023,33.13,2,Electronics,West,Danielchester,Germany,2,No,,
C0455,12/5/2023,12/30/2023,33.14,2,Sports,South,South Dianeshire,United States,0,No,,
C0001,4/13/2022,8/27/2023,33.14,2,Toys,South,East Josephville,France,16,No,,
C0224,12/31/2023,12/31/2023,33.20,2,Electronics,East,Lake Nicoleview,Australia,0,No,,
C0419,7/26/2023,11/20/2023,33.29,2,Home,North,West Michael,United States,3,No,,
C0202,7/18/2023,9/1/2023,33.35,2,Toys,West,Hoffmanville,Australia,1,No,,
C0221,5/10/2022,5/24/2022,33.52,2,Sports,East,Mooreport,Australia,0,No,,
C0019,10/24/2023,11/26/2023,33.64,2,Home,East,Evanmouth,Australia,1,No,,
C0477,9/4/2023,12/18/2023,33.66,2,Apparel,West,Daviston,United States,3,No,,
C0065,7/25/2022,3/2/2023,33.73,2,Beauty,East,East Jill,Germany,7,Yes,,
C0311,5/15/2022,8/1/2023,33.73,2,Electronics,West,Jasonfort,France,14,No,,
C0393,5/27/2023,9/8/2023,33.87,2,Toys,West,North Sarabury,Germany,3,No,,
C0008,9/7/2023,10/8/2023,33.87,2,Beauty,West,North Amandahaven,Canada,1,No,,
C0155,6/9/2022,10/22/2022,34.04,2,Home,North,Ericmouth,United Kingdom,4,No,,
C0194,11/3/2023,12/26/2023,34.06,2,Apparel,South,Bassport,Canada,1,No,,
C0241,7/20/2022,12/29/2022,34.13,2,Sports,East,North John,France,5,No,,
C0020,11/5/2022,10/3/2023,34.22,2,Apparel,West,Lake Nicoleview,Germany,11,Yes,,
C0351,10/7/2022,2/26/2023,34.25,2,Apparel,East,North Cynthiaview,France,4,No,,
C0035,5/26/2023,8/20/2023,34.36,2,Electronics,North,Herrerafurt,Canada,2,No,,
C0359,4/26/2022,7/19/2023,34.41,2,Apparel,South,Bassport,Australia,14,No,,
C0370,11/17/2023,11/30/2023,34.50,2,Electronics,South,Brandtside,United Kingdom,0,No,,
C0187,11/14/2022,11/20/2023,34.57,2,Electronics,East,East Nathaniel,Germany,12,No,,
C0246,12/15/2022,4/26/2023,34.58,2,Electronics,South,Robinsonshire,Germany,4,No,,
C0216,7/20/2023,11/22/2023,34.60,2,Sports,East,Lake Mark,Australia,4,No,,
C0393,5/27/2023,9/6/2023,34.61,2,Toys,West,East Jamesside,Australia,3,No,,
C0091,2/22/2022,2/10/2023,34.62,2,Home,South,Danielchester,Australia,11,Yes,,
C0448,4/28/2022,8/8/2022,34.93,2,Beauty,West,Stevenland,Canada,3,No,,
C0186,10/11/2023,10/22/2023,34.95,2,Sports,South,Lake Lisaport,United States,0,No,,
C0371,9/18/2023,12/16/2023,34.96,2,Toys,South,North SUnited Statesn,United States,2,No,,
C0378,4/14/2022,5/6/2023,34.96,2,Electronics,West,Shawhaven,Australia,12,No,,
C0214,10/4/2023,10/14/2023,34.97,2,Beauty,East,Lake Debra,Australia,0,No,,
C0311,5/15/2022,10/24/2023,35.01,2,Beauty,East,North Cynthiaview,France,17,No,,
C0200,5/12/2023,11/11/2023,35.03,2,Toys,North,East Nicholasfurt,Australia,6,No,,
C0367,7/20/2023,7/21/2023,35.14,2,Sports,North,North Deniseside,Germany,0,No,,
C0471,7/23/2022,7/29/2023,35.15,2,Electronics,South,Mortonside,Canada,12,No,,
C0332,10/11/2022,5/10/2023,35.25,2,Electronics,North,Juliechester,France,7,No,,
C0167,12/6/2022,7/8/2023,35.26,2,Beauty,South,West Andrewside,Canada,7,Yes,,
C0014,3/29/2022,1/10/2023,35.33,2,Apparel,North,Jacquelineland,United Kingdom,9,No,,
C0144,8/29/2022,6/13/2023,35.36,2,Beauty,North,Brandtside,United Kingdom,9,Yes,,
C0146,4/6/2022,3/5/2023,35.40,2,Beauty,South,Gomezchester,United States,11,Yes,,
C0164,1/28/2022,3/26/2022,35.41,2,Beauty,West,Port Richard,Australia,1,No,,
C0058,12/6/2022,11/5/2023,35.43,2,Sports,West,Lake Larry,Australia,11,No,,
C0478,10/16/2022,3/25/2023,35.46,2,Electronics,North,Martinezbury,France,5,No,,
C0300,12/4/2022,12/19/2023,35.52,2,Apparel,North,Davidstad,United Kingdom,12,No,,
C0343,8/8/2022,2/16/2023,35.52,2,Electronics,East,Lake Debra,France,6,No,,
C0181,9/16/2022,11/18/2022,35.57,2,Toys,North,Mortonside,Canada,2,No,,
C0217,8/13/2022,12/29/2023,35.62,2,Beauty,West,North Noahstad,France,16,No,,
C0315,2/2/2022,6/6/2022,35.67,2,Home,East,Shawhaven,United Kingdom,4,Yes,,
C0332,10/11/2022,2/26/2023,35.71,2,Sports,East,East Nathaniel,United States,4,No,,
C0135,5/18/2023,11/4/2023,35.75,2,Apparel,North,North Richardmouth,Germany,5,No,,
C0453,9/29/2022,10/11/2023,35.84,2,Apparel,North,Gomezchester,Canada,12,No,,
C0480,12/23/2022,5/27/2023,36.10,2,Electronics,West,West Natashaport,Australia,5,No,,
C0462,3/11/2023,8/7/2023,36.11,2,Home,East,Lake Crystalbury,Germany,4,No,,
C0064,2/4/2022,4/16/2022,36.24,2,Home,West,Ericmouth,Australia,2,Yes,,
C0456,3/23/2023,12/22/2023,36.48,2,Beauty,South,Danielchester,Australia,9,No,,
C0339,2/18/2022,10/17/2023,36.53,2,Home,South,Jasonfort,United States,20,Yes,,
C0105,3/4/2022,1/19/2023,36.56,2,Home,North,South Christineshire,United States,10,No,,
C0382,2/8/2022,10/9/2023,36.61,2,Apparel,North,West Elizabeth,Canada,20,No,,
C0118,5/15/2022,6/30/2023,36.62,2,Home,West,Sarahborough,United Kingdom,13,No,,
C0209,9/17/2023,11/19/2023,36.65,2,Apparel,South,Lake Mark,France,2,No,,
C0077,7/10/2023,8/3/2023,36.78,2,Home,West,Brandtside,United Kingdom,0,No,,
C0250,5/26/2023,10/24/2023,36.83,2,Electronics,West,North Noahstad,Germany,5,No,,
C0153,2/5/2022,8/31/2023,36.98,2,Beauty,North,West Elizabeth,Australia,19,No,,
C0328,1/27/2022,5/9/2022,36.98,2,Toys,East,New David,Canada,3,No,,
C0012,11/27/2022,12/25/2023,37.08,2,Beauty,West,Lake Rebeccaside,Canada,13,No,,
C0079,7/21/2022,11/21/2022,37.10,2,Home,West,Jasonfort,France,4,No,,
C0164,1/28/2022,11/10/2023,37.15,2,Electronics,West,Adamsborough,Australia,21,No,,
C0397,5/23/2022,10/19/2023,37.17,2,Toys,East,Martinezbury,United Kingdom,17,No,,
C0058,12/6/2022,9/21/2023,37.21,2,Beauty,North,Gomezchester,Canada,9,No,,
C0211,11/30/2023,12/16/2023,37.23,2,Beauty,West,North Beth,Australia,0,No,,
C0243,7/6/2022,10/5/2023,37.28,2,Apparel,South,Port Keith,United Kingdom,15,No,,
C0367,7/20/2023,7/30/2023,37.39,2,Toys,South,Shieldston,Australia,0,No,,
C0190,8/22/2022,11/17/2023,37.55,2,Apparel,North,Samuelhaven,Australia,15,No,,
C0238,5/26/2023,6/18/2023,37.63,2,Beauty,North,North Jessicaland,Germany,0,No,,
C0147,4/30/2023,10/20/2023,37.64,2,Toys,North,Wilkersonmouth,United Kingdom,5,No,,
C0276,1/9/2022,3/20/2022,37.76,2,Apparel,East,Juliechester,Germany,2,No,,
C0386,2/12/2023,4/14/2023,37.83,2,Home,West,Lake Chad,United Kingdom,2,No,,
C0284,2/23/2022,3/13/2023,37.94,2,Beauty,East,Lake Matthew,Canada,12,No,,
C0468,2/16/2022,10/31/2023,38.04,2,Beauty,West,Samuelhaven,United Kingdom,20,Yes,,
C0365,5/8/2022,11/25/2022,38.12,2,Toys,South,Lake Mark,United States,6,No,,
C0345,4/22/2023,8/29/2023,38.14,2,Toys,West,Jacquelineland,Germany,4,No,,
C0253,12/12/2023,12/17/2023,38.19,2,Sports,South,Port Jacobland,France,0,No,,
C0145,7/18/2023,8/28/2023,38.19,2,Toys,South,Jasonfort,Australia,1,No,,
C0450,8/24/2023,11/27/2023,38.24,2,Apparel,North,Jacquelineland,Australia,3,No,,
C0154,6/9/2023,12/1/2023,38.27,2,Electronics,East,Daviston,United Kingdom,5,No,,
C0475,12/7/2022,1/25/2023,38.37,2,Sports,North,Hoffmanville,Germany,1,Yes,,
C0280,7/27/2022,12/31/2022,38.42,2,Toys,South,Teresaburgh,Canada,5,Yes,,
C0104,4/17/2023,5/9/2023,38.44,2,Apparel,North,New Stephanie,Germany,0,No,,
C0279,10/21/2023,10/29/2023,38.71,2,Electronics,South,Johnfurt,Germany,0,No,,
C0075,2/6/2023,9/30/2023,38.86,2,Electronics,South,Port Keith,Canada,7,No,,
C0203,9/25/2022,4/4/2023,38.90,2,Beauty,South,West Allison,Canada,6,Yes,,
C0164,1/28/2022,3/11/2023,38.92,2,Home,West,Lake Nicoleview,United States,13,No,,
C0047,10/9/2023,11/5/2023,38.92,2,Electronics,South,New Kellystad,France,0,No,,
C0303,12/21/2023,12/22/2023,38.99,2,Electronics,North,Lake Leeton,United States,0,No,,
C0384,11/13/2023,12/8/2023,39.01,2,Home,North,East Mikeburgh,United Kingdom,0,No,,
C0189,8/13/2022,12/1/2023,39.01,2,Electronics,East,North John,Germany,15,No,,
C0322,2/7/2022,7/13/2023,39.06,2,Apparel,North,North Jessicaland,Australia,17,Yes,,
C0276,1/9/2022,9/18/2023,39.07,2,Electronics,West,Robinsonshire,Australia,20,No,,
C0149,8/19/2022,5/13/2023,39.08,2,Apparel,East,New Roberttown,Germany,8,No,,
C0115,8/19/2022,6/27/2023,39.14,2,Home,East,Lake Nicoleview,Canada,10,Yes,,
C0300,12/4/2022,5/15/2023,39.21,2,Electronics,West,North Jessicaland,France,5,No,,
C0419,7/26/2023,12/22/2023,39.35,2,Electronics,South,North Deniseside,United States,4,No,,
C0349,4/9/2022,4/28/2022,39.55,2,Apparel,South,North Judithbury,Germany,0,No,,
C0497,10/26/2023,11/4/2023,39.66,2,Apparel,North,South Noah,Canada,0,No,,
C0125,12/29/2023,12/31/2023,39.69,2,Sports,East,Lake Chad,Canada,0,No,,
C0162,7/28/2023,11/25/2023,39.73,2,Toys,North,Brandtside,Germany,4,No,,
C0459,3/17/2022,5/22/2023,39.75,2,Apparel,East,Lake Roberto,France,14,Yes,,
C0195,8/31/2023,12/22/2023,39.90,2,Toys,West,East Lydiamouth,France,3,No,,
C0461,10/18/2023,12/20/2023,39.98,2,Apparel,East,Lake Nicoleview,United Kingdom,2,No,,
C0382,2/8/2022,7/24/2023,40.14,2,Beauty,North,West Natashaport,France,17,No,,
C0176,1/20/2023,12/8/2023,40.22,2,Electronics,East,West Andrewside,Germany,10,No,,
C0468,2/16/2022,5/20/2022,40.38,2,Apparel,West,Wilkersonmouth,Australia,3,Yes,,
C0325,7/17/2023,12/24/2023,40.39,2,Toys,North,Gomezchester,France,5,No,,
C0108,8/16/2023,9/11/2023,40.40,2,Apparel,East,South Todd,United Kingdom,0,No,,
C0042,7/21/2023,9/26/2023,40.41,2,Toys,North,East Lydiamouth,Australia,2,No,,
C0082,4/1/2023,10/9/2023,40.44,2,Sports,East,Jacquelineland,Canada,6,No,,
C0415,3/20/2023,7/12/2023,40.52,2,Beauty,East,Hoffmanville,United Kingdom,3,No,,
C0048,1/21/2022,5/9/2022,40.58,2,Electronics,North,West Juan,Germany,3,No,,
C0053,11/12/2022,11/29/2022,40.64,2,Home,West,Robinsonshire,France,0,No,,
C0492,12/2/2022,6/22/2023,40.68,2,Sports,North,Lake Rebeccaside,United Kingdom,6,No,,
C0096,2/10/2022,5/23/2022,40.78,2,Beauty,East,Ramirezstad,France,3,No,,
C0182,12/25/2022,1/27/2023,40.81,2,Apparel,North,Stewartland,Canada,1,Yes,,
C0043,9/1/2022,12/4/2022,40.87,2,Apparel,East,East Josephville,France,3,No,,
C0042,7/21/2023,11/11/2023,40.87,2,Home,North,North Beth,Australia,3,No,,
C0383,4/22/2023,5/8/2023,40.93,2,Electronics,South,Saramouth,Germany,0,No,,
C0080,9/27/2022,10/27/2022,40.95,2,Toys,North,Martinezbury,Australia,1,No,,
C0363,9/13/2022,12/21/2022,40.97,2,Electronics,West,South Aaron,France,3,No,,
C0014,3/29/2022,10/8/2022,40.98,2,Toys,West,West Michael,Germany,6,No,,
C0106,5/19/2022,10/2/2022,41.05,2,Beauty,North,North Deniseside,Canada,4,No,,
C0327,10/10/2022,11/28/2023,41.12,2,Home,East,Port Richard,Australia,13,No,,
C0259,4/18/2023,7/16/2023,41.21,2,Toys,East,Port Jesseville,France,2,No,,
C0309,5/19/2023,7/9/2023,41.29,2,Toys,South,East Mikeburgh,United Kingdom,1,No,,
C0130,9/5/2023,12/28/2023,41.31,2,Apparel,East,Ericmouth,Germany,3,No,,
C0356,8/30/2023,9/24/2023,41.36,2,Apparel,South,North Jessicaland,Germany,0,No,,
